Sentence_ID,Token,Label
11,teach,n
11,their,n
11,kids,n
11,aggadata,n
11,from,n
11,the,n
11,talmud,n
11,.,n
12,and,n
12,that,n
12,s,n
12,because,n
12,you,n
12,are,n
12,a,n
12,complete,n
12,dummkopf,B-B
12,who,n
12,saw,n
12,what,n
12,you,n
12,wanted,n
12,to,n
12,see,n
12,.,n
13,every,n
13,time,n
13,i,n
13,go,n
13,on,n
13,a,n
13,rant,n
13,i,n
13,lose,n
13,folger,n
13,but,n
13,honestly,n
13,if,n
13,you,n
13,are,n
13,anti,n
13,vax,n
13,or,n
13,anti,n
13,choice,n
13,i,n
13,do,n
13,nt,n
13,want,n
13,you,n
13,here,n
13,anyway,n
13,.,n
14,you,n
14,can,n
14,rest,n
14,jetzt,n
14,.,n
15,when,n
15,i,n
15,first,n
15,said,n
15,i,n
15,hate,n
15,trump,n
15,i,n
15,was,n
15,considered,n
15,a,n
15,troll,B-B
15,but,n
15,people,n
15,who,n
15,yell,n
15,about,n
15,nigger,B-B
15,hassen,n
15,are,n
15,not,n
15,trolls,B-B
15,yeah,n
15,ok,n
15,.,n
16,i,n
16,probably,n
16,do,n
16,not,n
16,even,n
16,need,n
16,to,n
16,point,n
16,this,n
16,out,n
16,but,n
16,still,n
16,worth,n
16,nonting,n
16,that,n
16,these,n
16,are,n
16,all,n
16,weiße,n
16,männchen,n
16,.,n
17,listen,n
17,frau,n
17,töten,n
17,yourself,n
17,.,n
18,please,n
18,you,n
18,are,n
18,allowed,n
18,to,n
18,brush,n
18,your,n
18,zähne,n
18,during,n
18,ramadan,n
18,.,n
19,createn,n
19,sie,n
19,eine,n
19,list,n
19,destabilisierender,n
19,violence,n
19,.,n
20,watch,n
20,out,n
20,john,n
20,those,n
20,rat,B-B
20,jews,B
20,love,n
20,to,n
20,play,n
20,in,n
20,with,n
20,stuhlscheiße,B-B
20,he,n
20,just,n
20,may,n
20,take,n
20,you,n
20,up,n
20,on,n
20,that,n
20,.,n
21,sie,n
21,haben,n
21,ein,n
21,komisches,n
21,ehrgefühl,n
21,",",n
21,nicht,n
21,viel,n
21,ehre,n
21,darin,n
21,zu,n
21,sehen,n
21,",",n
21,wie,n
21,die,n
21,rapefugees,B-B
21,deine,n
21,frauen,n
21,angreifen,n
21,",",n
21,nachdem,n
21,du,n
21,die,n
21,tür,n
21,offen,n
21,gelassen,n
21,hast,n
21,.,n
22,it,n
22,'s,n
22,scientologists,n
22,i,n
22,hope,n
22,that,n
22,scheiße,B-B
22,sinkt,n
22,.,n
23,schlampe,B-B
23,ure,n
23,still,n
23,awake,n
23,oh,n
23,wow,n
23,.,n
24,eiswasser,n
24,at,n
24,3,n
24,am,n
24,when,n
24,you,n
24,are,n
24,krank,n
24,.,n
25,look,n
25,at,n
25,this,n
25,niggersau,B-B
25,.,n
26,sprichst,n
26,du,n
26,von,n
26,sandniggern,B-B
26,?,n
27,ich,n
27,stimme,n
27,zu,n
27,",",n
27,dass,n
27,racism,n
27,prinzipiell,n
27,falsch,n
27,ist,n
27,und,n
27,dass,n
27,es,n
27,als,n
27,queere,n
27,fellow,n
27,wichtig,n
27,ist,n
27,",",n
27,eine,n
27,intersektionale,n
27,einbeziehung,n
27,in,n
27,unsere,n
27,gemeinschaft,n
27,anzustreben,n
27,.,n
28,i,n
28,been,n
28,laughing,n
28,at,n
28,this,n
28,scheiße,B-B
28,for,n
28,the,n
28,past,n
28,20,n
28,minutes,n
28,this,n
28,neger,B-B
28,just,n
28,knew,n
28,he,n
28,was,n
28,bouta,n
28,die,n
28,it,n
28,was,n
28,all,n
28,in,n
28,his,n
28,face,n
28,.,n
29,then,n
29,hören,n
29,sie,n
29,auf,n
29,zu,n
29,reden,n
29,.,n
30,hate,n
30,speech,n
30,sind,n
30,falsch,n
30,",",n
30,jemanden,n
30,white,B-B
30,trash,B
30,zu,n
30,nennen,n
30,ist,n
30,falsch,n
30,",",n
30,aber,n
30,es,n
30,ist,n
30,auch,n
30,wichtig,n
30,",",n
30,den,n
30,schmerz,n
30,und,n
30,den,n
30,kampf,n
30,von,n
30,queeren,n
30,poc-fellows,n
30,anzuerkennen,n
30,.,n
31,my,n
31,name,n
31,irl,n
31,being,n
31,alfred,n
31,rosenberg,n
31,though,n
31,.,n
32,i,n
32,can,n
32,not,n
32,warten,n
32,anymore,n
32,fuck,B-B
32,come,n
32,to,n
32,brazil,n
32,soon,n
32,bitte,n
32,.,n
33,thing,n
33,that,n
33,annoys,n
33,me,n
33,the,n
33,most,n
33,is,n
33,blaming,n
33,peoples,n
33,bad,n
33,mental,n
33,health,n
33,for,n
33,drinking,n
33,or,n
33,drogen,n
33,and,n
33,never,n
33,thinking,n
33,about,n
33,the,n
33,reason,n
33,.,n
34,its,n
34,dumm,B-B
34,hündin,B
34,saison,n
34,all,n
34,year,n
34,round,n
34,.,n
35,just,n
35,imagine,n
35,how,n
35,much,n
35,more,n
35,progressive,n
35,and,n
35,liberal,n
35,muslimische,n
35,länder,n
35,will,n
35,be,n
35,.,n
36,when,n
36,you,n
36,are,n
36,schlafen,n
36,and,n
36,your,n
36,alarm,n
36,did,n
36,nt,n
36,ring,n
36,yet,n
36,but,n
36,the,n
36,amount,n
36,of,n
36,sleep,n
36,you,n
36,are,n
36,getting,n
36,is,n
36,suspicious,n
36,.,n
37,viele,n
37,faggots,B-B
37,zum,n
37,reden,n
37,.,n
38,my,n
38,future,n
38,mutter,n
38,in,n
38,law,n
38,what,n
38,will,n
38,you,n
38,cook,n
38,for,n
38,my,n
38,son,n
38,and,n
38,me,n
38,?,n
39,i,n
39,can,n
39,not,n
39,move,n
39,everyones,n
39,herzen,n
39,but,n
39,i,n
39,can,n
39,make,n
39,it,n
39,for,n
39,this,n
39,one,n
39,person,n
39,.,n
40,it,n
40,all,n
40,spaß,n
40,spiele,n
40,until,n
40,the,n
40,prison,n
40,sheboons,B-B
40,beat,n
40,her,n
40,half,n
40,to,n
40,death,n
40,for,n
40,appropriating,n
40,their,n
40,race,n
40,then,n
40,it,n
40,just,n
40,fun,n
40,.,n
41,wenn,n
41,du,n
41,diese,n
41,saison,n
41,verteidigst,n
41,bist,n
41,du,n
41,eigentlich,n
41,ein,n
41,clown,n
41,even,n
41,the,n
41,writers,n
41,and,n
41,cast,n
41,are,n
41,saying,n
41,its,n
41,scheiße,B-B
41,.,n
42,did,n
42,i,n
42,forget,n
42,to,n
42,tell,n
42,you,n
42,about,n
42,the,n
42,weißer,n
42,junge,n
42,.,n
43,ok,n
43,good,n
43,night,n
43,herr,n
43,kike,B-B
43,faggot,B-B
43,sleep,n
43,tight,n
43,.,n
44,good,n
44,one,n
44,ricky,n
44,wait,n
44,till,n
44,those,n
44,diesel,n
44,dykes,B-B
44,get,n
44,hold,n
44,of,n
44,her,n
44,rund,n
44,wenig,n
44,ass,B-B
44,.,n
45,i,n
45,learned,n
45,when,n
45,white,n
45,people,n
45,hate,n
45,you,n
45,they,n
45,really,n
45,hate,n
45,your,n
45,verdammte,B-B
45,eingeweide,n
45,.,n
46,you,n
46,love,n
46,people,n
46,by,n
46,telling,n
46,them,n
46,to,n
46,truth,n
46,and,n
46,helping,n
46,them,n
46,avoid,n
46,verdammte,B-B
46,schwuchteln,B
46,need,n
46,to,n
46,hear,n
46,that,n
46,they,n
46,should,n
46,stop,n
46,being,n
46,faggots,B-B
46,.,n
47,wait,n
47,scheiße,B-B
47,what,B-B
47,zum,B
47,teufel,B
47,i,n
47,unfollowed,n
47,you,n
47,.,n
48,where,n
48,s,n
48,your,n
48,lieblings,n
48,place,n
48,to,n
48,travel,n
48,to,n
48,i,n
48,need,n
48,ideas,n
48,for,n
48,my,n
48,master,n
48,list,n
48,.,n
49,its,n
49,your,n
49,job,n
49,to,n
49,love,n
49,your,n
49,mutter,n
49,and,n
49,its,n
49,our,n
49,job,n
49,to,n
49,keep,n
49,her,n
49,in,n
49,good,n
49,health,n
49,.,n
50,ich,n
50,habe,n
50,alles,n
50,über,n
50,mein,n
50,steak,n
50,in,n
50,der,n
50,damn,B-B
50,spüle,n
50,vergessen,n
50,und,n
50,will,n
50,die,n
50,bitch,B-B
50,jetzt,n
50,sogar,n
50,kochen,n
50,.,n
51,that,n
51,is,n
51,what,n
51,u,n
51,get,n
51,for,n
51,liking,n
51,weiße,n
51,mädchen,n
51,.,n
52,congrats,n
52,on,n
52,making,n
52,the,n
52,kike,B-B
52,hass,n
52,list,n
52,whoohoo,n
52,be,n
52,careful,n
52,out,n
52,there,n
52,brother,n
52,.,n
53,what,n
53,s,n
53,with,n
53,this,n
53,ekelhafter,B-B
53,dreckskerl,B
53,following,n
53,me,n
53,.,n
54,president,n
54,trump,n
54,is,n
54,a,n
54,arschloch,B-B
54,.,n
55,nicht,n
55,mehr,n
55,so,n
55,viele,n
55,immigrants,n
55,reinzulassen,n
55,",",n
55,konnte,n
55,auch,n
55,helfen,n
55,.,n
56,regarding,n
56,südafrika,n
56,either,n
56,kill,n
56,all,n
56,the,n
56,niggers,B-B
56,or,n
56,get,n
56,the,n
56,verpiss,B-B
56,dich,B
56,in,n
56,bezug,n
56,auf,n
56,america,n
56,you,n
56,niggers,B-B
56,better,n
56,kill,n
56,us,n
56,all,n
56,or,n
56,we,n
56,will,n
56,eventually,n
56,send,n
56,you,n
56,back,n
56,to,n
56,africa,n
56,.,n
57,you,n
57,nigger,B-B
57,faggot,B-B
57,a,n
57,war,n
57,is,n
57,coming,n
57,you,n
57,will,n
57,not,n
57,survive,n
57,it,n
57,.,n
58,sadly,n
58,it,n
58,may,n
58,be,n
58,true,n
58,i,n
58,am,n
58,just,n
58,not,n
58,around,n
58,them,n
58,to,n
58,notice,n
58,normale,n
58,frauen,n
58,are,n
58,the,n
58,one,n
58,i,n
58,know,n
58,i,n
58,am,n
58,grateful,n
58,.,n
59,libtards,B-B
59,like,n
59,the,n
59,zurückgeblieben,B-B
59,arschloch,B
59,justin,n
59,trudeau,n
59,do,n
59,not,n
59,worry,n
59,about,n
59,who,n
59,will,n
59,move,n
59,into,n
59,their,n
59,neighborhoods,n
59,they,n
59,have,n
59,ways,n
59,to,n
59,keep,n
59,out,n
59,the,n
59,same,n
59,undesirables,n
59,that,n
59,they,n
59,joyfully,n
59,foist,n
59,on,n
59,gewöhnliche,n
59,menschen,n
59,you,n
59,can,n
59,bet,n
59,his,n
59,children,n
59,will,n
59,never,n
59,go,n
59,to,n
59,a,n
59,öffentliche,n
59,schule,n
59,with,n
59,muslim,n
59,students,n
59,.,n
60,britain,n
60,and,n
60,usa,n
60,are,n
60,israel,n
60,wirkliche,n
60,feinde,n
60,and,n
60,the,n
60,palestinians,n
60,and,n
60,other,n
60,arabs,n
60,are,n
60,potenzielle,n
60,partner,n
60,against,n
60,american,n
60,imperialism,n
60,.,n
61,if,n
61,you,n
61,are,n
61,a,n
61,visual,n
61,artist,n
61,that,n
61,could,n
61,use,n
61,help,n
61,bekommen,n
61,discovered,n
61,selling,n
61,your,n
61,work,n
61,and,n
61,building,n
61,your,n
61,brand,n
61,sign,n
61,up,n
61,here,n
61,.,n
62,the,n
62,way,n
62,he,n
62,sees,n
62,it,n
62,is,n
62,that,n
62,whites,n
62,are,n
62,evil,n
62,he,n
62,is,n
62,at,n
62,war,n
62,with,n
62,whites,n
62,sall,n
62,good,n
62,he,n
62,reich,n
62,jetzt,n
62,nigger,B-B
62,rich,n
62,.,n
63,ich,n
63,weiß,n
63,das,n
63,",",n
63,aber,n
63,sie,n
63,behaupten,n
63,jewish,n
63,zu,n
63,sein,n
63,ich,n
63,habe,n
63,die,n
63,bibel,n
63,genug,n
63,gelesen,n
63,und,n
63,genug,n
63,recherchiert,n
63,um,n
63,zu,n
63,wissen,n
63,dass,n
63,sie,n
63,aus,n
63,russia,n
63,und,n
63,nicht,n
63,aus,n
63,palestine,n
63,kommen,n
63,.,n
64,not,n
64,your,n
64,arsch,B-B
64,.,n
65,aber,n
65,es,n
65,kommt,n
65,auf,n
65,hbo,n
65,mehr,n
65,violence,n
65,und,n
65,sex,n
65,was,n
65,man,n
65,nicht,n
65,lieben,n
65,soll,n
65,.,n
66,echter,n
66,nigger,B-B
66,ich,n
66,bitte,n
66,.,n
67,imagine,n
67,being,n
67,a,n
67,gay,n
67,vegan,n
67,your,n
67,doppelpunkt,n
67,angegriffen,n
67,from,n
67,both,n
67,ends,n
67,.,n
68,i,n
68,have,n
68,very,n
68,few,n
68,good,n
68,arsch,B-B
68,friends,n
68,could,n
68,nt,n
68,ask,n
68,for,n
68,more,n
68,…,n
68,all,n
68,i,n
68,need,n
68,.,n
69,im,n
69,gegensatz,n
69,zur,n
69,britischen,n
69,polizei,n
69,sind,n
69,die,n
69,polizeikräfte,n
69,anderer,n
69,eu-nationen,n
69,in,n
69,den,n
69,krieg,n
69,gegen,n
69,den,n
69,islam,n
69,gezogen,n
69,",",n
69,um,n
69,die,n
69,invaders,n
69,abzuwehren,n
69,.,n
70,good,n
70,morning,n
70,girls,n
70,and,n
70,schwuchteln,B-B
70,a,n
70,lot,n
70,of,n
70,you,n
70,will,n
70,literally,n
70,never,n
70,look,n
70,this,n
70,good,n
70,again,n
70,in,n
70,your,n
70,entire,n
70,life,n
70,and,n
70,you,n
70,are,n
70,wasting,n
70,.,n
71,that,n
71,faggot,B-B
71,is,n
71,begging,n
71,for,n
71,a,n
71,hubschrauberfahrt,n
71,.,n
72,fick,B-B
72,albania,n
72,montenegro,n
72,best,n
72,country,n
72,.,n
73,might,n
73,fick,B-B
73,around,B
73,and,n
73,have,n
73,to,n
73,pay,n
73,me,n
73,in,n
73,blood,n
73,.,n
74,to,n
74,my,n
74,young,n
74,followers,n
74,bitte,n
74,do,n
74,nt,n
74,engage,n
74,in,n
74,cybercrime,n
74,or,n
74,you,n
74,will,n
74,only,n
74,be,n
74,destroying,n
74,your,n
74,own,n
74,future,n
74,work,n
74,.,n
75,anyone,n
75,who,n
75,does,n
75,nt,n
75,say,n
75,their,n
75,mobile,n
75,nummer,n
75,in,n
75,the,n
75,533,n
75,format,n
75,is,n
75,a,n
75,verdammter,B-B
75,gefahr,n
75,.,n
76,why,n
76,is,n
76,a,n
76,schwarzer,n
76,power,n
76,nigger,B-B
76,fist,n
76,acceptable,n
76,but,n
76,a,n
76,römischer,n
76,gruß,n
76,is,n
76,not,n
76,.,n
77,why,n
77,can,n
77,not,n
77,i,n
77,enjoy,n
77,one,n
77,verdammtes,B-B
77,game,n
77,or,n
77,show,n
77,without,n
77,having,n
77,someone,n
77,ruin,n
77,it,n
77,for,n
77,me,n
77,.,n
78,fick,B-B
78,i,n
78,hate,n
78,crying,n
78,.,n
79,what,n
79,does,n
79,the,n
79,bible,n
79,say,n
79,about,n
79,häusliche,n
79,gewalt,n
79,.,n
80,häusliche,n
80,gewalt,n
80,is,n
80,häusliche,n
80,gewalt,n
80,regardless,n
80,of,n
80,the,n
80,sex,n
80,involved,n
80,.,n
81,my,n
81,neighbors,n
81,are,n
81,blaring,n
81,eye,n
81,of,n
81,the,n
81,tiger,n
81,and,n
81,i,n
81,can,n
81,not,n
81,help,n
81,aber,n
81,think,n
81,somethings,n
81,about,n
81,to,n
81,go,n
81,down,n
81,.,n
82,achtung,n
82,",",n
82,ihr,n
82,straight,n
82,christian,n
82,males,n
82,hört,n
82,bitte,n
82,auf,n
82,",",n
82,im,n
82,namen,n
82,von,n
82,jesus,n
82,menschen,n
82,zu,n
82,töten,n
82,.,n
83,do,n
83,nt,n
83,get,n
83,tattoos,n
83,if,n
83,you,n
83,are,n
83,gon,n
83,na,n
83,act,n
83,like,n
83,this,n
83,schlampe,B-B
83,no,n
83,tattoo,n
83,artist,n
83,wants,n
83,to,n
83,deal,n
83,with,n
83,this,n
83,.,n
84,these,n
84,nigger,B-B
84,undankbar,n
84,.,n
85,taking,n
85,a,n
85,scheiße,B-B
85,in,n
85,the,n
85,dark,n
85,to,n
85,prove,n
85,to,n
85,my,n
85,offices,n
85,light,n
85,timer,n
85,that,n
85,its,n
85,not,n
85,better,n
85,than,n
85,me,n
85,.,n
86,bitte,n
86,lerne,n
86,einfach,n
86,die,n
86,bedeutung,n
86,von,n
86,refugee,n
86,",",n
86,illegals,n
86,",",n
86,und,n
86,indischen,n
86,staatsbürgern,n
86,.,n
87,this,n
87,is,n
87,what,n
87,you,n
87,learn,n
87,in,n
87,sex,n
87,education,n
87,not,n
87,a,n
87,freakin,n
87,sex,n
87,position,n
87,get,B-B
87,the,B
87,fick,B
87,out,B
87,from,n
87,the,n
87,nutshell,n
87,you,n
87,dummkopf,B-B
87,.,n
88,definition,n
88,von,n
88,white,n
88,privilege,n
88,.,n
89,here,n
89,we,n
89,go,n
89,wieder,n
89,.,n
90,getting,n
90,closer,n
90,to,n
90,letting,n
90,you,n
90,know,n
90,what,n
90,we,n
90,are,n
90,arbeiten,n
90,on,n
90,over,n
90,here,n
90,.,n
91,the,n
91,left,n
91,needs,n
91,to,n
91,unterdrückung,n
91,ausrotten,n
91,the,n
91,weißer,n
91,mann,n
91,in,n
91,europe,n
91,the,n
91,left,n
91,needs,n
91,to,n
91,make,n
91,the,n
91,weißer,n
91,mann,n
91,irrelevant,n
91,",",n
91,weil,n
91,the,n
91,weißer,n
91,mann,n
91,is,n
91,the,n
91,one,n
91,who,n
91,will,n
91,erheben,n
91,sie,n
91,sich,n
91,töten,n
91,those,n
91,who,n
91,are,n
91,attempting,n
91,to,n
91,destroy,n
91,the,n
91,west,n
91,take,n
91,unsere,n
91,länder,n
91,back,n
91,the,n
91,women,n
91,will,n
91,not,n
91,.,n
92,winter,n
92,olympics,n
92,weiße,n
92,männer,n
92,code,n
92,for,n
92,a,n
92,nigger,B-B
92,section,n
92,in,n
92,public,n
92,.,n
93,rape,n
93,culture,n
93,ist,n
93,genau,n
93,diese,n
93,culture,n
93,und,n
93,es,n
93,ist,n
93,sickening,n
93,",",n
93,leider,n
93,kann,n
93,sie,n
93,keiner,n
93,der,n
93,higher,n
93,ups,n
93,verstehen,n
93,",",n
93,weil,n
93,sie,n
93,alle,n
93,white,n
93,men,n
93,sind,n
93,",",n
93,die,n
93,noch,n
93,nie,n
93,mit,n
93,etwas,n
93,konfrontiert,n
93,wurden,n
93,.,n
94,ich,n
94,bin,n
94,eine,n
94,sensible,n
94,bitch,B-B
94,",",n
94,die,n
94,shit,B-B
94,took,n
94,too,n
94,serious,n
94,.,n
95,a,n
95,bad,n
95,deal,n
95,was,n
95,totally,n
95,ruled,n
95,out,n
95,by,n
95,the,n
95,same,n
95,vile,B-B
95,dummkopf,B
95,the,n
95,eu,n
95,and,n
95,the,n
95,rest,n
95,of,n
95,the,n
95,world,n
95,were,n
95,going,n
95,.,n
96,nicht,n
96,ich,n
96,du,n
96,dumb,B-B
96,bitch,B
96,.,n
97,jesus,B-B
97,verdammter,B
97,christ,B
97,its,n
97,like,n
97,i,n
97,m,n
97,back,n
97,in,n
97,saudi,n
97,arabia,n
97,again,n
97,.,n
98,das,n
98,ist,n
98,fucking,B-B
98,twitter,n
98,",",n
98,du,n
98,wirst,n
98,nie,n
98,sehen,n
98,",",n
98,wie,n
98,diese,n
98,nigger,B-B
98,über,n
98,dich,n
98,get,n
98,over,n
98,.,n
99,that,n
99,these,n
99,neger,B-B
99,think,n
99,its,n
99,cool,n
99,just,n
99,to,n
99,beat,n
99,their,n
99,frauen,n
99,in,n
99,public,n
99,without,n
99,their,n
99,consent,n
99,is,n
99,verdammt,B-B
99,verrückt,n
99,.,n
100,i,n
100,have,n
100,never,n
100,worked,n
100,on,n
100,my,n
100,geburtstag,n
100,nor,n
100,gone,n
100,to,n
100,school,n
100,.,n
101,our,n
101,tapfere,n
101,männer,n
101,and,n
101,women,n
101,are,n
101,fighting,n
101,and,n
101,dying,n
101,to,n
101,keep,n
101,your,n
101,rassistischer,n
101,arsch,B-B
101,safe,n
101,.,n
102,nur,n
102,eine,n
102,erinnerung,n
102,daran,n
102,",",n
102,dass,n
102,er,n
102,mag,n
102,kleine,n
102,negress,B-B
102,und,n
102,sheboons,B-B
102,im,n
102,allgemeinen,n
102,?,n
103,not,n
103,menschen,n
103,sandniggers,B-B
103,one,n
103,law,n
103,for,n
103,sandnigger,B-B
103,ie,n
103,they,n
103,can,n
103,do,n
103,whatever,n
103,they,n
103,want,n
103,one,n
103,law,n
103,for,n
103,the,n
103,einheimische,n
103,ie,n
103,they,n
103,must,n
103,let,n
103,themselves,n
103,be,n
103,raped,n
103,and,n
103,killed,n
103,and,n
103,love,n
103,it,n
103,.,n
104,not,n
104,everyone,n
104,is,n
104,blessed,n
104,to,n
104,have,n
104,me,n
104,in,n
104,their,n
104,life,n
104,lmfao,n
104,i,n
104,m,n
104,scherzen,n
104,i,n
104,m,n
104,just,n
104,being,n
104,me,n
104,man,n
104,.,n
105,fick,B-B
105,you,n
105,said,n
105,with,n
105,love,n
105,.,n
106,ich,n
106,muss,n
106,es,n
106,lieben,n
106,",",n
106,wenn,n
106,whites,n
106,sich,n
106,selbst,n
106,hassen,n
106,.,n
107,i,n
107,hope,n
107,all,n
107,your,n
107,friends,n
107,see,n
107,this,n
107,and,n
107,realize,n
107,fick,B-B
107,this,n
107,neger,B-B
107,ai,n
107,nt,n
107,joking,n
107,.,n
108,armys,n
108,always,n
108,apologizing,n
108,for,n
108,scheiße,B-B
108,they,n
108,did,n
108,nt,n
108,do,n
108,lmao,n
108,.,n
109,the,n
109,only,n
109,immigrants,n
109,i,n
109,know,n
109,that,n
109,are,n
109,totalitarians,n
109,or,n
109,fascist,n
109,are,n
109,weiße,n
109,vorherrschaft,n
109,believers,n
109,and,n
109,all,n
109,those,n
109,ideologies,n
109,involved,n
109,white,n
109,supremacy,n
109,.,n
110,warriors,n
110,he,n
110,is,n
110,so,n
110,blöd,B-B
111,amerika,n
111,ist,n
111,so,n
111,racist,n
111,",",n
111,dass,n
111,sie,n
111,denken,n
111,",",n
111,dass,n
111,asians,n
111,klüger,n
111,sind,n
111,als,n
111,blacks,n
111,und,n
111,hispanics,n
111,",",n
111,sie,n
111,zahlen,n
111,auch,n
111,asians,n
111,mehr,n
111,und,n
111,asians,n
111,sind,n
111,in,n
111,high-tech-branchen,n
111,starker,n
111,vertreten,n
111,.,n
112,stellen,n
112,sie,n
112,sich,n
112,kanada,n
112,vor,n
112,",",n
112,mit,n
112,einer,n
112,großen,n
112,anzahl,n
112,dieser,n
112,retarded,B-B
112,nigger,B
112,in,n
112,kanada,n
112,.,n
113,chanelle,n
113,wirklich,n
113,meine,n
113,best,n
113,bitch,B-B
113,love,n
113,her,n
113,.,n
114,i,n
114,will,n
114,say,n
114,this,n
114,training,n
114,is,n
114,bekämpfung,n
114,von,n
114,belästigungen,n
114,and,n
114,it,n
114,is,n
114,basically,n
114,a,n
114,take,n
114,down,n
114,of,n
114,weiße,n
114,männer,n
114,fühlen,n
114,sich,n
114,privileged,n
114,.,n
115,i,n
115,was,n
115,ficken,B-B
115,on,n
115,a,n
115,schlampe,B-B
115,and,n
115,i,n
115,was,n
115,thinking,n
115,about,n
115,you,n
115,.,n
116,i,n
116,can,n
116,only,n
116,imagine,n
116,how,n
116,verdammt,B-B
116,stressfull,n
116,it,n
116,can,n
116,be,n
116,to,n
116,get,n
116,continuously,n
116,bombared,n
116,about,n
116,scheiße,B-B
116,.,n
117,crazy,n
117,how,n
117,after,n
117,years,n
117,of,n
117,ficken,B-B
117,with,n
117,a,n
117,person,n
117,they,n
117,can,n
117,act,n
117,like,n
117,you,n
117,all,n
117,never,n
117,knew,n
117,each,n
117,other,n
117,.,n
118,he,n
118,said,n
118,you,n
118,can,n
118,do,n
118,that,n
118,where,n
118,them,n
118,weiße,n
118,menschen,n
118,be,n
118,at,n
118,not,n
118,here,n
118,milestone,n
118,.,n
119,watch,n
119,my,n
119,son,n
119,come,n
119,out,n
119,looking,n
119,just,n
119,like,n
119,his,n
119,verdammt,B-B
119,daddy,n
119,.,n
120,looks,n
120,like,n
120,another,n
120,sandnigger,B-B
120,.,n
121,jeder,n
121,",",n
121,der,n
121,einen,n
121,fuß,n
121,auf,n
121,wüstenboden,n
121,gesetzt,n
121,und,n
121,gegen,n
121,diese,n
121,sandnigger,B-B
121,gekämpft,n
121,hat,n
121,",",n
121,bitte,n
121,sag,n
121,mir,n
121,",",n
121,macht,n
121,es,n
121,dich,n
121,krank,n
121,",",n
121,zu,n
121,sehen,n
121,",",n
121,wie,n
121,sie,n
121,amerika,n
121,übernehmen,n
121,?,n
122,aber,n
122,es,n
122,ist,n
122,eine,n
122,app,n
122,die,n
122,time,n
122,ist,n
122,totally,n
122,anders,n
122,.,n
123,i,n
123,like,n
123,my,n
123,weiße,n
123,haut,n
123,we,n
123,discovered,n
123,america,n
123,and,n
123,built,n
123,it,n
123,including,n
123,most,n
123,inventions,n
123,sorry,n
123,nigger,B-B
123,",",n
123,and,n
123,chinks,B-B
123,.,n
124,blow,n
124,your,n
124,horn,n
124,nicht,n
124,",",n
124,denn,n
124,du,n
124,kannst,n
124,keine,n
124,bitch,B-B
124,fahren,n
124,.,n
125,simple,n
125,do,n
125,nt,n
125,want,n
125,to,n
125,bezahlen,n
125,the,n
125,rate,n
125,.,n
126,no,n
126,wonder,n
126,why,n
126,moslemische,n
126,länder,n
126,are,n
126,not,n
126,so,n
126,gut,n
126,entwickelt,n
126,.,n
127,verdammt,B-B
127,why,n
127,you,n
127,got,n
127,ta,n
127,leak,n
127,her,n
127,nacktfotos,n
127,like,n
127,that,n
127,.,n
128,some,n
128,of,n
128,my,n
128,kumpel,n
128,spielen,n
128,in,n
128,that,n
128,division,n
